Property_ID,Listing_Title,Property_Type,Listing_Type,Created_F,Created,Scraped_F,Scraped,Latitude,Longitude,Airbnb_PID,Airbnb_HID
ab-22164668,"Serene Banff Getaway with Views, Minutes from the Action!",Room in boutique hotel,Private room,2001-06-18,2018-01-06,5-13-18,2018-05-13,51.18526754,-115.5614596,22164668,151701730
ab-22164681,NEW Banff Getaway with Unique Decor | Mountain View Hot Pools On-Site,Room in boutique hotel,Private room,2012-09-17,2017-12-09,5-20-19,2019-05-20,51.18104,-115.56848,22164681,151701730
ab-22164696,NEW Banff Getaway with Unique Decor | Mountain View Hot Pools On-Site,Room in boutique hotel,Private room,2001-06-18,2018-01-06,5-15-18,2018-05-15,51.18103437,-115.5696102,22164696,151701730
ab-22517008,1 BD #5 @WorldMark Canmore-Banff-no cleaning fee!,Condominium,Entire home/apt,2001-06-18,2018-01-06,5-25-19,2019-05-25,51.06966,-115.35875,22517008,146323554
ab-22523930,Glamping Tent for 2.  11 Mins From Banff,Entire tent,Entire home/apt,2001-06-18,2018-01-06,2002-08-18,2018-02-08,51.17708389,-115.5693175,22523930,8158925
ab-5273741,Loads of Amenities! *Close to Banff* Studio Condo,Villa,Entire home/apt,2002-03-15,2015-02-03,5-21-19,2019-05-21,51.06978,-115.36023,5273741,10595328
ab-17818572,Downtown Banff Superior 1 Bedroom Suite,Apartment,Entire home/apt,3/18/17,2017-03-18,10-22-17,2017-10-22,51.18242284,-115.5640955,17818572,65790915
ab-22215251,Studio #3 @WorldMark Canmore-Banff-no cleaning fee,Condominium,Entire home/apt,12/14/17,2017-12-14,5-22-19,2019-05-22,51.06798,-115.35723,22215251,146323554
ab-24968554,Canmore Banff 1BR i6,Condominium,Entire home/apt,2005-12-18,2018-05-12,5-21-19,2019-05-21,51.06944,-115.3566,24968554,58385754
ab-8552613,Studio Condo at WorldMark Canmore-Banff,Serviced apartment,Entire home/apt,11/21/16,2016-11-21,5-24-19,2019-05-24,51.0699,-115.35919,8552613,10595328
ab-8552767,Close to Banff! One-Bedroom Condo at WorldMark,Serviced apartment,Entire home/apt,9/23/15,2015-09-23,5-21-19,2019-05-21,51.06986,-115.35788,8552767,10595328
ab-24986802,Canmore Banff 1BR i7,Condominium,Entire home/apt,2005-12-18,2018-05-12,5-21-19,2019-05-21,51.06919,-115.35664,24986802,58385754
ab-22282772,CANMORE/BANFF BIG 2 BEDROOM SUITE SLEEPS 6! NICE!!,Resort,Entire home/apt,12/16/17,2017-12-16,5-22-19,2019-05-22,51.06962,-115.3593,22282772,12057949
ab-25895826,"BEST VALUE RENOVATD 2BRCONDO, EASY ACCS  BANFF/DT",Condominium,Entire home/apt,6/18/18,2018-06-18,2008-10-18,2018-08-10,50.94913003,-114.0821687,25895826,175105184
ab-19175358,Beautiful 1 Bedroom Mountain Suite in Banff,Condominium,Entire home/apt,2006-06-17,2017-06-06,10-24-17,2017-10-24,51.18100467,-115.570722,19175358,65790915
ab-19175945,Lovely 1 Bedroom Rooftop Mountain Suite in Banff,Condominium,Entire home/apt,2006-06-17,2017-06-06,10-24-17,2017-10-24,51.17947216,-115.5706286,19175945,65790915
ab-19176165,Amazing 2 Bedroom Rooftop Mountain Suite in Banff,Condominium,Entire home/apt,2006-06-17,2017-06-06,10-24-17,2017-10-24,51.18108276,-115.5684516,19176165,65790915
ab-19176455,Gorgeous Studio Mountain Condo in Banff,Condominium,Entire home/apt,2006-06-17,2017-06-06,10-24-17,2017-10-24,51.20075757,-115.5353177,19176455,65790915
ab-19176692,Gorgeous 1 Bedroom Mountain Condo in Banff,Condominium,Entire home/apt,2006-06-17,2017-06-06,10-24-17,2017-10-24,51.19886886,-115.5371286,19176692,65790915
ab-19176910,Stunning Studio Mountain Condo in Banff,Condominium,Entire home/apt,2006-06-17,2017-06-06,8-30-17,2017-08-30,51.20050918,-115.5357204,19176910,65790915
ab-23410409,Highland Walkout Suite Near Airport/Banff,House,Entire home/apt,2/23/18,2018-02-23,5-21-19,2019-05-21,51.146,-114.2319,23410409,101508242
ab-19177099,Breathtaking 1 Bedroom Mountain Condo in Banff,Condominium,Entire home/apt,2006-06-17,2017-06-06,10-24-17,2017-10-24,51.18741642,-115.5468776,19177099,65790915
ab-19177303,Beautiful Studio Mountain Condo in Banff,Condominium,Entire home/apt,2006-06-17,2017-06-06,10-24-17,2017-10-24,51.18544123,-115.5494285,19177303,65790915
ab-22587018,Banff - The Heart of the Rocky Mountains 2BR,Condominium,Entire home/apt,2001-12-18,2018-01-12,5-21-19,2019-05-21,51.19952,-115.53693,22587018,166075651
ab-23414154,"Cariboo Corner 609 Caribou Street Banff, Ab",Guest suite,Entire home/apt,2003-12-18,2018-03-12,5-24-19,2019-05-24,51.17544,-115.56378,23414154,8141431
ab-19181169,Banff Rocky Mountain Resort 1BR week 29,Apartment,Entire home/apt,2006-06-17,2017-06-06,5-22-19,2019-05-22,51.20109,-115.53503,19181169,79974289
ab-25034996,Canmore-Banff-Studio-i8,Condominium,Entire home/apt,5/14/18,2018-05-14,5-23-19,2019-05-23,51.06903,-115.35567,25034996,58385754
ab-22608787,Banff Rocky Mountain Resort,Entire chalet,Entire home/apt,2001-12-18,2018-01-12,1-27-18,2018-01-27,51.18418501,-115.5566742,22608787,166360764
ab-22420877,Banff-Canmore WM Resort 2BR/3BD for 6,Condominium,Entire home/apt,12/28/17,2017-12-28,5-24-19,2019-05-24,51.06884,-115.35903,22420877,3334196
ab-28308482,✴Newly Furnished near UofC Banff✴,Bungalow,Private room,2009-10-18,2018-09-10,2003-05-19,2019-03-05,51.0949,-114.15958,28308482,213774720
ab-30373154,Comfy Loft Downtown Banff | Continental Breakfast,Room in boutique hotel,Private room,2001-08-19,2019-01-08,5-21-19,2019-05-21,51.17649,-115.57254,30373154,228044135
ab-27557925,Luxury holiday near Banff YYC - Queen bed suite!!!,Guest suite,Private room,2008-08-18,2018-08-08,8-24-18,2018-08-24,51.12646403,-114.2681615,27557925,190865535
ab-30374535,Comfy Lodge Downtown Banff | Continental Breakfast,Room in boutique hotel,Private room,2012-11-18,2018-12-11,5-21-19,2019-05-21,51.17748,-115.57157,30374535,228044135
ab-25104632,Bohemian Dreams- Luxury Tent in Banff Region,Tent,Private room,5/16/18,2018-05-16,5-24-19,2019-05-24,51.17834,-115.57107,25104632,20821675
ab-33905477,"Large quiet home, near LRT, quick exit to Banff",House,Private room,4/18/19,2019-04-18,4-18-19,2019-04-18,51.12995,-114.25214,33905477,23504312
ab-23504862,Canmore -Banff 1BR - i3,Condominium,Entire home/apt,2003-03-18,2018-03-03,5-23-19,2019-05-23,51.06835,-115.3557,23504862,58385754
ab-23505001,Canmore-Banff- Studio - i3,Condominium,Entire home/apt,2003-03-18,2018-03-03,5-23-19,2019-05-23,51.06783,-115.35599,23505001,58385754
ab-26815057,⭐️Banff Pass | King Bed | Pool+Hot tub| Parking ⭐️,Serviced apartment,Entire home/apt,2007-12-18,2018-07-12,5-24-19,2019-05-24,51.0917,-115.34738,26815057,37918663
ab-22693248,近大学､SAIT､Foothills hospital ､Banff trail轻轨站､超市,Guest suite,Private room,1/13/18,2018-01-13,5-23-19,2019-05-23,51.07022,-114.11329,22693248,75838336
ab-26028998,Spacious/Easily Access to Banff/20mins@Airport,House,Entire home/apt,6/21/18,2018-06-21,5-24-19,2019-05-24,51.12945,-114.2338,26028998,195499696
ab-32794740,Luxury Master Suite / Walk to LRT / 1 hr to Banff,House,Private room,2003-06-19,2019-03-06,5-21-19,2019-05-21,51.13566,-114.22775,32794740,91420772
ab-29393836,Cottage Lake Guesthouse Mountain Views Near Banff,Guesthouse,Entire home/apt,10/27/18,2018-10-27,2011-05-18,2018-11-05,51.22475,-114.7086949,29393836,221439762
ab-24312974,Summer room in Canmore 15 mins driving from Banff,Apartment,Private room,2004-11-18,2018-04-11,6-25-18,2018-06-25,51.09217716,-115.3450275,24312974,71548938
ab-25166512,Canmore Banff 1BR i8,Condominium,Entire home/apt,5/18/18,2018-05-18,5-23-19,2019-05-23,51.06756,-115.35561,25166512,58385754
ab-26842537,Cozy Home Inn/ 1hr to Banff,House,Private room,7/18/18,2018-07-18,2004-11-19,2019-04-11,51.04013,-114.18177,26842537,201865849
ab-32814272,"Banff Rocky Mountain: 1-BR, Sleep 4, Full Kitchen",Condominium,Entire home/apt,3/18/19,2019-03-18,5-21-19,2019-05-21,51.20073,-115.53535,32814272,27042710
ab-25183915,Canmore Banff 1BR i9,Condominium,Entire home/apt,5/21/18,2018-05-21,5-23-19,2019-05-23,51.06768,-115.35718,25183915,58385754
ab-26849275,Perfect Vacation home near the mountains Banff YYC,Guest suite,Entire home/apt,7/14/18,2018-07-14,7-29-18,2018-07-29,51.12544812,-114.2680692,26849275,190865535
ab-29437725,"Cozy calgary -close to Banff, Downtown -quiet area",House,Private room,10/29/18,2018-10-29,2011-04-18,2018-11-04,50.92366424,-113.9777228,29437725,125055522
ab-32831849,Banff Gate Mountain Resort,Condominium,Entire home/apt,3/18/19,2019-03-18,5-21-19,2019-05-21,51.03019,-115.24691,32831849,52651623
ab-27641920,Luxury 2000sqft guest suite in Bearspaw(Banff 1hr),House,Entire home/apt,2008-11-18,2018-08-11,8-18-18,2018-08-18,51.12527891,-114.2668095,27641920,190865535
ab-23563593,Banff Getaway with 1 bedroom,Serviced apartment,Entire home/apt,2003-03-18,2018-03-03,5-22-19,2019-05-22,51.06954,-115.3595,23563593,5677311
ab-32866816,Perfect for a family vacation in Banff Alberta.,Serviced apartment,Entire home/apt,3/13/19,2019-03-13,5-23-19,2019-05-23,51.19871,-115.53639,32866816,26246809
ab-26892443,Golden Nights- Luxury Tent in Banff Region,Tent,Private room,7/21/18,2018-07-21,5-24-19,2019-05-24,51.17223,-115.56009,26892443,20821675
ab-25234579,Bright NEW Suite #EnRouteToBANFF,Guest suite,Entire home/apt,6/21/18,2018-06-21,5-21-19,2019-05-21,51.03878,-113.99337,25234579,50320845
ab-25235472,Separate suite 20 Mins to YYC and only 92 to Banff,Guest suite,Entire home/apt,5/22/18,2018-05-22,5-24-19,2019-05-24,51.2746,-114.04691,25235472,190671516
ab-24399111,2Summer room in Canmore 15 mins driving from Banff,Apartment,Private room,4/14/18,2018-04-14,2007-10-18,2018-07-10,51.09446354,-115.3456648,24399111,71548938
ab-32901231,Spacious Private BSMT BR/Walk to LRT/1 hr to Banff,House,Private room,3/13/19,2019-03-13,5-24-19,2019-05-24,51.13674,-114.22728,32901231,91420772
ab-22794030,"Banff Rocky Mountain: 1-BR, Sleeps 4, Kitchen",Serviced apartment,Entire home/apt,1/22/18,2018-01-22,5-24-19,2019-05-24,51.1996,-115.5357,22794030,27042710
ab-28520538,Cozy Suite Close to Banff | Fireplace + Outdoor Hot Tub,Condominium,Entire home/apt,9/18/18,2018-09-18,4-23-19,2019-04-23,51.12635,-115.38803,28520538,195344332
ab-28520553,Fireplace + Outdoor Hot Tub | Near the Gates to Banff!,Condominium,Entire home/apt,9/18/18,2018-09-18,4-23-19,2019-04-23,51.12551,-115.38591,28520553,195344332
ab-31713269,Charming Private BR / Walk to LRT / 1 hr to Banff,House,Private room,1/23/19,2019-01-23,5-24-19,2019-05-24,51.13549,-114.22747,31713269,91420772
ab-23630619,Private Bdrm/Bath/LivngRm - DT/Uni/Banff/Hsptl,House,Private room,9/22/18,2018-09-22,5-24-19,2019-05-24,51.06942,-114.10004,23630619,127875985
ab-32986839,1 Hour to Banff Getaway- Perfect for a Quick Stop,Townhouse,Private room,3/13/19,2019-03-13,3-23-19,2019-03-23,51.10711,-114.16546,32986839,246442610
ab-32990216,Canmore Banff: Beautiful 1 Bedroom Suite,Condominium,Entire home/apt,3/25/19,2019-03-25,5-23-19,2019-05-23,51.06821,-115.35676,32990216,11981226
ab-32990628,1 Bedroom Suite Minutes from Banff,Condominium,Entire home/apt,3/13/19,2019-03-13,5-23-19,2019-05-23,51.06984,-115.35683,32990628,11981226
ab-32990753,Minutes from Banff: 1 Bedroom Suite,Condominium,Entire home/apt,3/25/19,2019-03-25,5-23-19,2019-05-23,51.0679,-115.35657,32990753,11981226
ab-32990909,Canmore 1 Bedroom Suite: Minutes from Banff,Condominium,Entire home/apt,3/25/19,2019-03-25,5-24-19,2019-05-24,51.0681,-115.35785,32990909,11981226
ab-23659932,Banff Rocky Mountain Resort,Apartment,Entire home/apt,3/14/18,2018-03-14,5-24-19,2019-05-24,51.18616,-115.5573,23659932,177040428
ab-26134157,Banff Boutique Inn - Deluxe King Room,Room in boutique hotel,Private room,2012-11-18,2018-12-11,5-21-19,2019-05-21,51.1719,-115.57621,26134157,196443202
ab-24473746,Rare Find! Romantic Banff Getaway with Private Mountain View Jacuzzi,Condominium,Entire home/apt,2005-01-18,2018-05-01,5-13-18,2018-05-13,51.18454775,-115.5616344,24473746,145034648
ab-26999605,Banff House,House,Entire home/apt,7/18/18,2018-07-18,2-16-19,2019-02-16,51.1840159,-115.5598682,26999605,126739523
ab-24517689,Canmore-Banff-Studio-i5,Condominium,Entire home/apt,4/21/18,2018-04-21,5-21-19,2019-05-21,51.06818,-115.35548,24517689,58385754
ab-26169215,Gateway to Banff National Park,Condominium,Entire home/apt,6/29/18,2018-06-29,2009-03-18,2018-09-03,51.08164926,-115.3424589,26169215,195851891
ab-22945381,"Banff Rocky Mountain Resort: 2-BR, Sleep 6",Serviced apartment,Entire home/apt,2002-05-18,2018-02-05,5-23-19,2019-05-23,51.20007,-115.53782,22945381,27042710
ab-25373794,Canmore-Banff-Studio-i9,Condominium,Entire home/apt,6/29/18,2018-06-29,5-22-19,2019-05-22,51.06832,-115.35602,25373794,58385754
ab-25376512,BEST VALUE 2BDRMCONDO EASY ACCESS TO BANFF/AIRPORT,Condominium,Entire home/apt,6/29/18,2018-06-29,2008-08-18,2018-08-08,50.97901855,-114.0636826,25376512,175105184
ab-33071318,"Close to Bow river 2 malls and down town,Banff.",Bungalow,Private room,3/16/19,2019-03-16,3-16-19,2019-03-16,50.96768,-114.08702,33071318,204778784
ab-27047090,Luxury 2000sqft guest suite in Bearspaw(Banff 1hr),Guest suite,Entire home/apt,7/21/18,2018-07-21,2008-11-18,2018-08-11,51.12571196,-114.269405,27047090,190865535
ab-29688469,Upscale Banff gate two bedroom condo retreat,Condominium,Entire home/apt,11/20/18,2018-11-20,5-24-19,2019-05-24,51.12622,-115.38602,29688469,6066045
ab-26221952,Worldmark Canmore-Banff,Condominium,Entire home/apt,2007-02-18,2018-07-02,5-20-19,2019-05-20,51.06936,-115.36101,26221952,102906376
ab-24556598,Canmore-Banff-Studio-i6,Condominium,Entire home/apt,4/23/18,2018-04-23,5-20-19,2019-05-20,51.06888,-115.3558,24556598,58385754
ab-31906864,Luxurious Holiday Suite Banff/Calgary Downtown YYC,Guest suite,Entire home/apt,2002-04-19,2019-02-04,2-17-19,2019-02-17,51.12670387,-114.2676551,31906864,190865535
ab-31907074,Budget Friendly Holiday Suite Banff/calgary YYC,Guest suite,Entire home/apt,2002-04-19,2019-02-04,2-17-19,2019-02-17,51.11810344,-114.2415883,31907074,190865535
ab-30746813,Home2Home Banff Trail (A),Villa,Entire home/apt,12/24/18,2018-12-24,5-21-19,2019-05-21,51.07786,-114.12077,30746813,185245777
ab-24605149,Banff - The Heart of the Rocky Mountains 1BR,Condominium,Entire home/apt,4/25/18,2018-04-25,5-21-19,2019-05-21,51.19897,-115.53539,24605149,166075651
ab-31951853,CANMORE/BANFF FALCON CREST LODGE (Weekly Only),Room in hotel,Private room,2/25/19,2019-02-25,5-23-19,2019-05-23,51.08151,-115.34129,31951853,5240482
ab-26297440,Room for rent . Clean and quiet house and neighbourhood. Few walks to street mall and a black away from Bus #14 to a Somerset Ctrain Station. 25-40 min to Downtown of Calgary. An hour & half to Banff and Lake Louise - National Park . Good for single or co,House,Private room,2007-02-18,2018-07-02,5-23-19,2019-05-23,50.90351,-114.10902,26297440,146066097
ab-26297553,"Rooms for rent in a clean, quiet house & neighbourhood. Few walks to street mall, A block away to Bus #14 to Somerset Ctrain Stn. 30 min to Calgary downtown . Only 1.5 hours drive to the beautiful Banff, Lake Louise and Alberta Rocky Mountains. The rooms ",House,Private room,2007-02-18,2018-07-02,5-21-19,2019-05-21,50.90532,-114.1099,26297553,146066097
ab-31954061,Majestic Banff Condo with fireplace,Condominium,Entire home/apt,2/25/19,2019-02-25,5-23-19,2019-05-23,51.19888,-115.53512,31954061,16337688
ab-31959061,Cozy Condo in Heart of the Rockies with Banff pass,Condominium,Entire home/apt,2/25/19,2019-02-25,5-23-19,2019-05-23,51.08481,-115.34271,31959061,239623662
ab-23021000,Banff Basement Apartment in downtown,Entire apartment,Entire home/apt,2002-09-18,2018-02-09,2-18-18,2018-02-18,51.17470965,-115.568512,23021000,83313359
ab-31963737,"Banff Rocky Mountain: 2-BR, Sleep 6, Full Kitchen",Condominium,Entire home/apt,2/25/19,2019-02-25,5-23-19,2019-05-23,51.19941,-115.53622,31963737,27042710
ab-24633144,Banff and Victoria stay luxury condo,Condominium,Entire home/apt,6/29/18,2018-06-29,5-23-19,2019-05-23,51.05028,-114.06011,24633144,186159769
ab-30800163,"Modern Calgary inner-City home,Close to Banff.",House,Entire home/apt,12/24/18,2018-12-24,5-24-19,2019-05-24,51.03138,-114.13996,30800163,92919336
ab-34345316,Beautiful Condo in the Majestic Banff Area,Room in aparthotel,Entire home/apt,5/13/19,2019-05-13,5-21-19,2019-05-21,51.04116,-115.26152,34345316,31690626
ab-33136628,Spacious BSMT BR / Walk to LRT / 1 hr to Banff,House,Private room,3/23/19,2019-03-23,5-24-19,2019-05-24,51.13494,-114.22872,33136628,91420772
ab-23811119,Private 2-bedroom condo at Banff Rocky Mtn Resort!,Serviced apartment,Entire home/apt,3/26/18,2018-03-26,2005-01-18,2018-05-01,51.18631682,-115.5569154,23811119,440210
ab-32013184,Banff/Canmore Falcon Crest Lodge(Weekly Rate Only),Room in hotel,Private room,2/25/19,2019-02-25,5-23-19,2019-05-23,51.08189,-115.34252,32013184,5240482
ab-23060798,Banff Rocky Mountain Resort Great 2 Bedroom Condo,Room in boutique hotel,Private room,2002-09-18,2018-02-09,3-26-19,2019-03-26,51.18522,-115.58303,23060798,171178107
ab-23063141,Stunning Mountain Views-Close to Calgary and Banff,House,Entire home/apt,2004-03-18,2018-04-03,5-24-19,2019-05-24,50.94984,-114.62875,23063141,14250353
ab-24671978,Canmore-Banff-Studio-i7,Condominium,Entire home/apt,6/29/18,2018-06-29,5-23-19,2019-05-23,51.06758,-115.35579,24671978,58385754
ab-27934373,Bright Modern Suite Easy 2 Downtown/ Banff/Ctrain,Guest suite,Entire home/apt,8/22/18,2018-08-22,5-23-19,2019-05-23,51.0303,-114.17043,27934373,211014660
ab-24682455,"Rogers NW Calgary Home, close to Banff & Mountains",House,Private room,6/29/18,2018-06-29,5-23-19,2019-05-23,51.15129,-114.13296,24682455,1572633
ab-30911117,Banff Log Cabin,Cabin,Entire home/apt,12/31/18,2018-12-31,5-20-19,2019-05-20,51.16746,-115.56657,30911117,231005778
ab-29853461,YYC Luxury 3bed/2bath GuestSuite near Banff Canada,Guest suite,Entire home/apt,11/20/18,2018-11-20,12-22-18,2018-12-22,51.12741806,-114.2686377,29853461,190865535
ab-30939322,"Safe, quiet, clean place. Easy access to Banff",House,Private room,12/31/18,2018-12-31,3-20-19,2019-03-20,51.08283,-114.26517,30939322,174685515
ab-23882420,"5 bed basement, max 12 ppl near UoC,DT,Banff",Guest suite,Entire home/apt,3/21/18,2018-03-21,2003-03-19,2019-03-03,51.09391,-114.13092,23882420,151322486
ab-29883668,Studio @ Scenic WM Canmore-Banff-no cleaning fee!,Condominium,Entire home/apt,11/19/18,2018-11-19,5-22-19,2019-05-22,51.0681,-115.35709,29883668,146323554
ab-29885695,2 BD #2 @WorldMark Canmore-Banff-no cleaning fee!,Condominium,Entire home/apt,11/20/18,2018-11-20,5-24-19,2019-05-24,51.06797,-115.35713,29885695,146323554
ab-32147184,1 BD unit (July 19-26) @Scenic WM Canmore-Banff,Condominium,Entire home/apt,2/25/19,2019-02-25,5-23-19,2019-05-23,51.06761,-115.35799,32147184,146323554
ab-25517228,Canmore-Banff-Studio-i10,Condominium,Entire home/apt,2006-08-18,2018-06-08,5-23-19,2019-05-23,51.06814,-115.35685,25517228,58385754
ab-33251444,Your Airstream Adventure to Banff and  the Rockies,Camper/RV,Entire home/apt,2004-01-19,2019-04-01,5-21-19,2019-05-21,51.18816,-114.43169,33251444,22504307
ab-33271050,Banff Avenue Bed and Breakfast,Bed and breakfast,Private room,3/28/19,2019-03-28,5-21-19,2019-05-21,51.1821,-115.56533,33271050,250539403
ab-28839495,Relax at this wonderful resort in Canmore-Banff!,Condominium,Entire home/apt,9/29/18,2018-09-29,5-21-19,2019-05-21,51.0702,-115.35841,28839495,22367739
ab-25540810,Canmore-Banff-Studio-i11,Condominium,Entire home/apt,2006-08-18,2018-06-08,5-23-19,2019-05-23,51.07066,-115.35968,25540810,58385754
ab-23944904,Canmore-Banff 1BR-i4,Condominium,Entire home/apt,3/24/18,2018-03-24,5-22-19,2019-05-22,51.06928,-115.35689,23944904,58385754
ab-34419814,Calgary to Banff 's  Back Garden,House,Private room,5/13/19,2019-05-13,5-21-19,2019-05-21,51.13627,-114.21541,34419814,259822763
ab-28864168,"Best Stay In ValleyRidge, Calgary. Close to Banff",House,Private room,2010-01-18,2018-10-01,5-24-19,2019-05-24,51.08983,-114.23993,28864168,9967600
ab-23959143,Canmore-Banff-Studio-i4,Condominium,Entire home/apt,3/24/18,2018-03-24,5-22-19,2019-05-22,51.06769,-115.35588,23959143,58385754
ab-30998634,Home2Home Banff Trail (C),House,Entire home/apt,12/31/18,2018-12-31,5-21-19,2019-05-21,51.07765,-114.11222,30998634,185245777
ab-30999178,Home2Home Banff Trail (B),House,Entire home/apt,12/31/18,2018-12-31,5-24-19,2019-05-24,51.0775,-114.11024,30999178,185245777
ab-23973639,Banff Rocky Mountain Resort Condo,Condominium,Entire home/apt,2004-03-18,2018-04-03,5-20-19,2019-05-20,51.1857,-115.55789,23973639,60772646
ab-28014981,Best location in Calgary near Banff 6-10 members!!,Bed and breakfast,Private room,8/25/18,2018-08-25,8-31-18,2018-08-31,51.12783823,-114.2689489,28014981,190865535
ab-30013509,Grand resort minutes away Banff Park!,Room in hotel,Private room,11/26/18,2018-11-26,5-21-19,2019-05-21,51.06813,-115.35678,30013509,101410003
ab-28907878,Luxurious holiday close to Banff YYC Calgary 3bed,Guest suite,Entire home/apt,2010-01-18,2018-10-01,2011-04-18,2018-11-04,51.12745633,-114.2602415,28907878,190865535
ab-33342325,Great price and comfort to enjoy ur holidays BANFF,Guest suite,Entire home/apt,2004-08-19,2019-04-08,2004-08-19,2019-04-08,51.1294,-114.26381,33342325,190865535
ab-24818421,Luxurious Home *Close to BANFF*COP*UofC*STAMPEDE,House,Entire home/apt,5/16/18,2018-05-16,5-21-19,2019-05-21,51.11891,-114.22098,24818421,3249698
ab-26452805,Near Banff and Airport / Uncle Jin's B&B/진 삼촌네 집^^,Townhouse,Private room,2007-05-18,2018-07-05,5-23-19,2019-05-23,51.16693,-114.13883,26452805,198910210
ab-31057776,Eagle's Nest: Banff Room,House,Private room,12/29/18,2018-12-29,5-22-19,2019-05-22,51.20793,-114.47227,31057776,49755783
ab-24824918,WorldMark Canmore-Banff One Bedroom,Room in boutique hotel,Private room,2005-05-18,2018-05-05,5-14-18,2018-05-14,51.06908423,-115.3592024,24824918,9913293
ab-31086937,Luxurious private holiday suite close to Banff AB,Guest suite,Entire home/apt,2001-07-19,2019-01-07,1-19-19,2019-01-19,51.12663674,-114.2690989,31086937,190865535
ab-23167371,"A heaven in the Avens Suite, Canmore & Banff area",House,Private room,2002-10-18,2018-02-10,5-22-19,2019-05-22,51.08343,-115.32633,23167371,111595225
ab-26477677,"Cosy 3BRM Hse, Free Parking + WiFi + Banff Pass",House,Entire home/apt,2007-02-18,2018-07-02,5-23-19,2019-05-23,51.03401,-114.18943,26477677,78516578
ab-23188907,Stunning Mountain Suite Steps from Banff Centre! FREE Breakfast Buffet,Room in boutique hotel,Private room,2002-09-18,2018-02-09,5-24-19,2019-05-24,51.17782,-115.57086,23188907,151701730
ab-23188928,"Stunning and Private Mountain Suite, Steps from Banff Centre!",Condominium,Entire home/apt,2/14/18,2018-02-14,5-14-18,2018-05-14,51.17914406,-115.5699265,23188928,151701730
ab-23188969,TRUE Deluxe Romantic Getaway in Banff with Amazing Mountain Views!,Condominium,Entire home/apt,2/14/18,2018-02-14,5-13-18,2018-05-13,51.17820621,-115.57091,23188969,151701730
ab-23188992,Newly Renovated Suite in the Heart of Banff! 2 Hot Pools and Sauna,Room in boutique hotel,Private room,2002-09-18,2018-02-09,5-22-19,2019-05-22,51.17974,-115.56929,23188992,151701730
ab-23189007,Deluxe Rocky Mountain Getaway for 2 Near the Heart of Banff!,Condominium,Entire home/apt,2/14/18,2018-02-14,5-13-18,2018-05-13,51.17841475,-115.5706917,23189007,151701730
ab-23189025,Room in Incredible Downtown Banff Location! Free Breakfast Buffet.,Room in boutique hotel,Private room,2002-09-18,2018-02-09,5-24-19,2019-05-24,51.17914,-115.57126,23189025,151701730
ab-23189038,"TRUE Mountain Retreat in the Midst of the Rockies, Steps from Banff",Condominium,Entire home/apt,2/14/18,2018-02-14,5-13-18,2018-05-13,51.17826601,-115.569775,23189038,151701730
ab-23189091,2 Hot Pools + Sauna | Chalet-Inspired Room in the Heart of Banff!,Room in boutique hotel,Private room,2002-09-18,2018-02-09,5-22-19,2019-05-22,51.1795,-115.57062,23189091,151701730
ab-23189112,"Cozy, Chalet-Inspired Mountain Room Near the Heart of Banff!",Condominium,Entire home/apt,2/14/18,2018-02-14,5-13-18,2018-05-13,51.17965554,-115.5695054,23189112,151701730
ab-23189130,"In Downtown Banff, Cozy Suite -2 Hot Pools, Sauna, and Steam Room!",Room in boutique hotel,Private room,2002-09-18,2018-02-09,5-22-19,2019-05-22,51.17915,-115.57099,23189130,151701730
ab-23189149,Wonderful Chalet-Inspired Mountain Room near the Heart of Banff!,Condominium,Entire home/apt,2/14/18,2018-02-14,2005-03-18,2018-05-03,51.17771633,-115.5709323,23189149,151701730
ab-27344341,Modern private guest suite sleeps 10 Banff/ YYC,Guest suite,Entire home/apt,2008-02-18,2018-08-02,8-18-18,2018-08-18,51.12766998,-114.2677552,27344341,190865535
ab-27344480,Perfect Vacation home near the mountains Banff YYC,Guest suite,Entire home/apt,2008-02-18,2018-08-02,8-19-18,2018-08-19,51.12619323,-114.2680381,27344480,190865535
ab-23222819,Banff Mountain Gate condo 2BR/Hot tub/BBQ/pet,Condominium,Entire home/apt,2002-12-18,2018-02-12,5-23-19,2019-05-23,51.12725,-115.38693,23222819,119324897
ab-33485579,Spacious BSMT Suite / Walk to LRT / 1 hr to Banff,House,Private room,2004-08-19,2019-04-08,5-20-19,2019-05-20,51.13649,-114.22768,33485579,91420772
ab-34515699,Banff lodgings.,Condominium,Entire home/apt,5/20/19,2019-05-20,5-24-19,2019-05-24,51.04996,-114.06024,34515699,186159769
ab-24875512,Banff and Canmore lodging,Condominium,Entire home/apt,2005-07-18,2018-05-07,5-21-19,2019-05-21,51.05151,-114.06091,24875512,186159769
ab-32441472,Luxurious Holiday Suite Banff/Calgary Downtown YYC,Guest suite,Entire home/apt,2/26/19,2019-02-26,3-23-19,2019-03-23,51.13892,-114.25663,32441472,190865535
ab-23250646,Canmore Banff Resort,Condominium,Entire home/apt,2/14/18,2018-02-14,11-25-18,2018-11-25,51.07047535,-115.3590592,23250646,172516713
ab-26532943,Clean&Comfy PrivateRoom-Exit Banff/Rockies/Airport,Guest suite,Private room,2007-04-18,2018-07-04,2010-06-18,2018-10-06,51.14492419,-114.2188207,26532943,94360939
