ab-30326901,"Dawson creek, canada Single family home",House,Entire home/apt,12/11/18,12-11-18,Canada,55.76285361,-120.2178775,British Columbia,Dawson Creek,,,,,71.38,94.85,1142,1518,0.516,1,16,15,0,3,2,3,11/27/18,100,FALSE,,Moderate - Free cancellation for 48 hours,,,75,100,,,139,3777,944,12PM (noon) - 10PM,11AM,3,0,9,TRUE,,30326901,175172637,https://www.airbnb.com/rooms/30326901,https://a0.muscache.com/im/pictures/e8c02b7b-dc71-4819-a127-f8bc52eb309f.jpg?aki_policy=x_large,,,,
ab-25049410,Fully separate 2 bedroom basement suite. All yours,Apartment,Entire home/apt,5/14/18,5-30-18,Canada,55.7799291,-120.2534729,British Columbia,Dawson Creek,,,,CAD,95,120,285,360,0.111,2,3,24,4,2,1,4,5/13/18,75,FALSE,,Strict,,,,,,,95,2660,665,After 3PM,12PM (noon),3,1,6,TRUE,,25049410,1346829,https://www.airbnb.com/rooms/25049410,https://a0.muscache.com/im/pictures/dade737f-8078-403e-8669-546aba2d0395.jpg?aki_policy=x_large,,,,
ab-23483902,Home away from home,House,Private room,8/23/18,5-20-19,Canada,56.25115,-120.85086,British Columbia,Fort St. John,,,,CAD,38.8,51.61,3958,5264,0.689,15,102,46,36,1,1,1,5/7/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,15,20,,,52,1032,258,After 3PM,11AM,1,4,5,TRUE,4.8,23483902,48463232,https://www.airbnb.com/rooms/23483902,https://a0.muscache.com/im/pictures/647a56c4-2f06-4320-823d-5d0d6c871bd6.jpg?aki_policy=x_large,,,,
ab-22670767,"Clean, Comfortable and Great location!",House,Private room,1/12/18,5-20-19,Canada,56.25712,-120.86069,British Columbia,Fort St. John,,,,CAD,45.36,58.96,3357,4363,0.477,12,74,81,60,1,1,1,5/11/19,100,FALSE,,Moderate - Free cancellation for 48 hours,,,11,15,15,20,53,1164,291,Flexible,10AM,2,12,7,TRUE,4.9,22670767,5449231,https://www.airbnb.com/rooms/22670767,https://a0.muscache.com/im/pictures/eb45347d-8e44-403a-82ec-c5cb690aca91.jpg?aki_policy=x_large,,,,
ab-27574359,Amazing room in very affordable price!!,House,Private room,8/9/18,5-23-19,Canada,55.76198,-120.22244,British Columbia,Dawson Creek,,,,CAD,44.97,58.62,2608,3400,0.542,5,58,49,44,1,1,1,5/2/19,100,FALSE,,Moderate - Free cancellation for 48 hours,,,15,20,15,20,59,1547,387,After 12PM (noon),12AM (midnight),7,1,6,TRUE,5,27574359,157218138,https://www.airbnb.com/rooms/27574359,https://a0.muscache.com/im/pictures/1776cbe7-5611-4b16-b5fd-b2a7fad37d6f.jpg?aki_policy=x_large,,,,
ab-28408096,Cozy and Quite,House,Entire home/apt,9/10/18,5-21-19,Canada,55.74911,-120.23677,British Columbia,Dawson Creek,,,,CAD,60.03,79.71,6904,9167,0.816,8,115,26,43,2,1,4,5/14/19,100,FALSE,,Moderate - Free cancellation for 48 hours,187,250,75,100,,,128,1777,444,After 3PM,12PM (noon),3,3,5,TRUE,5,28408096,76669974,https://www.airbnb.com/rooms/28408096,https://a0.muscache.com/im/pictures/e377d433-5d47-45fe-9960-156f48a694a2.jpg?aki_policy=x_large,,,,
ab-29338870,Private Suite in the Center of FSJ,Guest suite,Entire home/apt,10/29/18,5-24-19,Canada,56.24969,-120.83538,British Columbia,Fort St. John,,,,CAD,57.33,76.86,2408,3228,0.467,11,42,48,32,1,1,4,4/12/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,15,20,,,65,1808,452,Flexible,,1,4,15,TRUE,4.8,29338870,50901192,https://www.airbnb.com/rooms/29338870,https://a0.muscache.com/im/pictures/4c05f741-e0c0-47c7-9493-7f78f5a226c5.jpg?aki_policy=x_large,,,,
ab-25131737,Affordable and very spacious basement suite!,House,Entire home/apt,6/8/18,5-22-19,Canada,55.76196,-120.22038,British Columbia,Dawson Creek,,,,CAD,59.73,78.51,896,1178,1,3,15,0,46,1,1,2,5/2/19,100,FALSE,,Moderate - Free cancellation for 48 hours,149,200,15,20,11,15,70,1442,361,10AM - 9PM,1PM,7,2,10,TRUE,5,25131737,157218138,https://www.airbnb.com/rooms/25131737,https://a0.muscache.com/im/pictures/59c2cc6f-7120-40d4-8645-a4941362cbe8.jpg?aki_policy=x_large,,,,
ab-31518949,Spacious 1 BR 1 BA Basement Guest Suite w/ Laundry,Guest suite,Entire home/apt,2/25/19,5-23-19,Canada,55.77111,-120.23067,British Columbia,Dawson Creek,,,,CAD,56,76,280,380,0.263,4,5,14,11,1,1,2,5/17/19,100,FALSE,,Flexible - Free cancellation for 48 hours,188,250,,,,,53,1470,368,4PM - 10PM,11AM,1,6,7,TRUE,5,31518949,54993518,https://www.airbnb.com/rooms/31518949,https://a0.muscache.com/im/pictures/c955389a-7da6-47c6-9dd5-74d406f27972.jpg?aki_policy=x_large,,,,
ab-22705094,Recreational Escape,House,Entire home/apt,1/13/18,5-24-19,Canada,55.12884,-120.99193,British Columbia,Tumbler Ridge,,,,CAD,89.54,116.81,14595,19040,0.517,31,163,152,19,3,1,7,4/23/19,100,FALSE,,Strict - Free cancellation for 48 hours,114,150,38,50,8,10,121,2650,663,After 3PM,11AM,2,14,12,TRUE,4.5,22705094,167437394,https://www.airbnb.com/rooms/22705094,https://a0.muscache.com/im/pictures/8228aed5-e600-4a70-8366-269ec95c30c9.jpg?aki_policy=x_large,,,,
ab-30465848,Your Home away from Home,Bed and breakfast,Private room,12/11/18,5-23-19,Canada,55.77569,-120.25757,British Columbia,Dawson Creek,,,,CAD,,,0,0,,0,,,,1,1,2,12/2/18,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,71,1999,500,,11AM,3,0,4,TRUE,,30465848,9407289,https://www.airbnb.com/rooms/30465848,https://a0.muscache.com/im/pictures/805fa4a0-c8cd-4c0b-bc75-3fb2a900419f.jpg?aki_policy=x_large,,,,
ab-24337055,"Surrounded by forests and streams,",Apartment,Private room,4/11/18,7-2-18,Canada,55.69441164,-121.6357468,British Columbia,Chetwynd,,,,CAD,,,0,0,,0,,,,0,1,5,4/11/18,,FALSE,,Flexible policy –  Free cancellation within 48 hours,,,,,,,212,5941,1485,After 8AM,,1,0,3,TRUE,,24337055,18333006,https://www.airbnb.com/rooms/24337055,https://a0.muscache.com/im/pictures/636516d6-13e8-4b9e-ab16-9ec79eb1ef74.jpg?aki_policy=x_large,,,,
ab-25191822,The Cottage  one Bdrm Basement Suite,House,Entire home/apt,5/22/18,10-9-18,Canada,55.77706095,-120.2558695,British Columbia,Dawson Creek,,,,CAD,,,0,0,,0,,,,1,1,2,9/18/18,100,TRUE,,Flexible - Free cancellation for 48 hours,,,,,,,124,3458,865,12PM (noon) - 10PM,,1,0,5,TRUE,,25191822,5178325,https://www.airbnb.com/rooms/25191822,https://a0.muscache.com/im/pictures/01b7c7d8-0afd-4008-87c3-85c1b64b91ec.jpg?aki_policy=x_large,,,,
ab-25208534,The Cottage House in Dawson Creek,House,Entire home/apt,5/22/18,5-22-19,Canada,55.77696,-120.25573,British Columbia,Dawson Creek,,,,CAD,163.37,210.71,8495,10957,0.598,8,52,35,35,3,2,6,4/11/19,100,TRUE,,Flexible - Free cancellation for 48 hours,,,,,22,30,157,4383,1096,12PM (noon) - 10PM,,1,7,10,TRUE,5,25208534,5178325,https://www.airbnb.com/rooms/25208534,https://a0.muscache.com/im/pictures/a77a837f-7a85-485b-ab67-318134e084e4.jpg?aki_policy=x_large,,,,
ab-30504048,Bright and new 3 Bedroom Townhouse!,House,Entire home/apt,12/17/18,3-15-19,Canada,56.26294,-120.85151,British Columbia,Fort St. John,,,,CAD,81,110,81,110,0.034,1,1,28,2,3,2.5,6,12/3/18,0,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,83,2334,583,3PM - 7PM,,14,0,10,TRUE,,30504048,228262702,https://www.airbnb.com/rooms/30504048,https://a0.muscache.com/im/pictures/b3b5447d-a7b5-481a-ac77-218522227fa0.jpg?aki_policy=x_large,,,,
ab-22753900,Your home away from home,House,Private room,1/22/18,8-20-18,Canada,56.25288797,-120.8470011,British Columbia,Fort St. John,,,,CAD,,,0,0,,0,,,,1,1,2,2/23/18,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,24,1023,256,After 3PM,12PM (noon),1,16,4,TRUE,4.5,22753900,48463232,https://www.airbnb.com/rooms/22753900,https://a0.muscache.com/im/pictures/f82f0aff-771f-4fdb-8b96-bea914982272.jpg?aki_policy=x_large,,,,
ab-34065306,Clean and Comfort,Bed and breakfast,Private room,4/27/19,5-20-19,Canada,56.23511,-120.8428,British Columbia,Fort St. John,,,,CAD,,,0,0,,0,,,,1,1,2,4/22/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,,,,After 3PM,,1,1,2,TRUE,5,34065306,257243106,https://www.airbnb.com/rooms/34065306,https://a0.muscache.com/im/pictures/8ec67f94-8455-4d13-92fa-3226795300c5.jpg?aki_policy=x_large,,,,
ab-29520451,Private 3 Bed Upstairs Suite,House,Entire home/apt,11/5/18,5-11-19,Canada,56.24441,-120.83282,British Columbia,Fort St. John,,,,CAD,53.55,71.15,8407,11170,0.957,20,157,7,17,3,1.5,3,4/6/19,100,FALSE,,Moderate - Free cancellation for 48 hours,,,19,25,,,71,1277,319,After 12PM (noon),12PM (noon),2,11,6,TRUE,4.7,29520451,110379299,https://www.airbnb.com/rooms/29520451,https://a0.muscache.com/im/pictures/8dda0d5c-add5-438c-9715-65403df2e0af.jpg?aki_policy=x_large,,,,
ab-28515389,condo,Condominium,Entire home/apt,10/6/18,5-23-19,Canada,56.24988,-120.87056,British Columbia,Fort St. John,,,,CAD,60.03,80,3482,4640,0.682,11,58,27,66,2,2,4,5/13/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,61,1702,425,After 3PM,12PM (noon),4,1,8,TRUE,5,28515389,109258161,https://www.airbnb.com/rooms/28515389,https://a0.muscache.com/im/pictures/8d3fdac0-ee63-4cf4-a54f-972a8aef2473.jpg?aki_policy=x_large,,,,
ab-27709019,Dawson Creek Guest Suite,Guest suite,Entire home/apt,8/13/18,12-11-18,Canada,55.76104293,-120.2176686,British Columbia,Dawson Creek,,,,CAD,,,0,0,,0,,,,2,1,2,11/11/18,100,FALSE,,Flexible - Free cancellation for 48 hours,377,500,75,100,,,139,1899,475,After 3PM,11AM,1,0,5,TRUE,,27709019,175172637,https://www.airbnb.com/rooms/27709019,https://a0.muscache.com/im/pictures/93016ba6-d856-47a6-946d-bcaad2373d6a.jpg?aki_policy=x_large,,,,
ab-24443637,4 Bedroom Furnished Executive Duplex,Townhouse,Entire home/apt,4/18/18,4-18-18,Canada,55.77919924,-120.2534302,British Columbia,Dawson Creek,,,,,,,0,0,,0,,,,4,2.5,8,4/16/18,100,FALSE,,Flexible,,,,,,,180,5740,1435,Flexible,,3,0,7,TRUE,,24443637,65622115,https://www.airbnb.com/rooms/24443637,https://a0.muscache.com/im/pictures/7f7f1016-b945-43d4-a78c-51a5fb1f10ce.jpg?aki_policy=x_large,,,,
ab-27730521,Sweet B,Apartment,Entire home/apt,8/18/18,5-24-19,Canada,55.75468,-120.231,British Columbia,Dawson Creek,,,,CAD,96.6,129.68,6086,8170,0.558,8,63,50,38,2,1,4,4/27/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,7,10,97,2713,678,After 3PM,11AM,2,8,9,TRUE,4.8,27730521,166044370,https://www.airbnb.com/rooms/27730521,https://a0.muscache.com/im/pictures/1a017b35-819e-4523-a6fa-88e657839c8e.jpg?aki_policy=x_large,,,,
ab-29568447,Cozy Basement suite with easy access to amenities,House,Entire home/apt,11/5/18,5-24-19,Canada,55.74739,-120.23734,British Columbia,Dawson Creek,,,,CAD,47.92,64.07,6421,8586,0.802,14,134,33,14,1,1,3,4/23/19,100,FALSE,,Moderate - Free cancellation for 48 hours,187,250,75,100,,,116,1091,273,After 3PM,12PM (noon),3,5,7,TRUE,4.6,29568447,96158244,https://www.airbnb.com/rooms/29568447,https://a0.muscache.com/im/pictures/8e8b4808-b504-469c-85f1-1a0c980025a7.jpg?aki_policy=x_large,,,,
ab-25297278,3 Bedroom - 2 Bathroom Home,Townhouse,Entire home/apt,5/23/18,5-22-19,Canada,56.23336,-120.81723,British Columbia,Fort St. John,,,,CAD,89.18,116.59,14179,18539,0.697,51,159,69,137,3,2,6,4/25/19,96,TRUE,,Strict - Free cancellation for 48 hours,,,56,75,,,123,2415,604,After 4PM,10AM,1,35,7,TRUE,4.8,25297278,34172894,https://www.airbnb.com/rooms/25297278,https://a0.muscache.com/im/pictures/c1bea39a-039b-455a-bc62-14d05b091697.jpg?aki_policy=x_large,,,,
ab-22851251,"Clean, Non-smoking, Pet-free home",Private room in townhouse,Private room,1/22/18,1-25-18,Canada,56.24503982,-120.8210424,British Columbia,Fort St. John,,,,CAD,,,0,0,,0,,,,1,1.5,1,1/21/18,,FALSE,,flexible,,,,,,,31,877,219,Anytime after 3PM,,1,0,4,TRUE,,22851251,151543945,https://www.airbnb.com/rooms/22851251,https://a0.muscache.com/im/pictures/74a9b1b7-a74b-4856-b40c-503de80a1b6c.jpg?aki_policy=x_large,,,,
ab-25323879,Home for now,House,Entire home/apt,6/29/18,5-22-19,Canada,55.74722,-120.23854,British Columbia,Dawson Creek,,,,CAD,77.5,103.22,5890,7845,0.76,14,76,24,51,3,1,5,5/7/19,100,FALSE,,Moderate - Free cancellation for 48 hours,187,250,97,130,19,25,157,1594,398,Flexible,12PM (noon),3,2,8,TRUE,4,25323879,76669974,https://www.airbnb.com/rooms/25323879,https://a0.muscache.com/im/pictures/d1abe78e-a984-44b9-bbb8-8e124b0e53c9.jpg?aki_policy=x_large,,,,
ab-22929288,3 Bedroom Fully Furnished Everything Included!,Townhouse,Entire home/apt,2/6/18,5-23-19,Canada,55.76038,-120.24737,British Columbia,Dawson Creek,,,,CAD,,,0,0,,0,,,,3,2,3,8/24/18,100,FALSE,,Strict - Free cancellation for 48 hours,938,1250,113,150,,,177,1806,452,3PM - 12AM (midnight),12PM (noon),29,0,11,TRUE,,22929288,53613798,https://www.airbnb.com/rooms/22929288,https://a0.muscache.com/im/pictures/bbb1197d-db37-4507-9b63-76ed91f20f16.jpg?aki_policy=x_large,,,,
ab-23685544,1 BEDROOM FURNISHED Rental ALL UTILITIES INCLUDED!,Apartment,Entire home/apt,3/20/18,5-20-19,Canada,55.76602,-120.24032,British Columbia,Dawson Creek,,,,CAD,,,0,0,,0,,,,1,1,1,4/16/18,100,FALSE,,Strict - Free cancellation for 48 hours,524,700,75,100,,,111,1007,252,3PM - 10PM,12PM (noon),29,0,6,TRUE,,23685544,53613798,https://www.airbnb.com/rooms/23685544,https://a0.muscache.com/im/pictures/490f3202-d0e8-4805-88c2-b16f9ad177d7.jpg?aki_policy=x_large,,,,
ab-25357160,Modern Spacious Suite,Guest suite,Entire home/apt,8/17/18,10-29-18,Canada,56.26249694,-120.8423599,British Columbia,Fort St. John,,,,CAD,81.67,106.04,1307,1697,0.457,4,16,19,26,2,1,4,10/5/18,100,FALSE,,Flexible - Free cancellation for 48 hours,229,300,50,65,8,10,122,2030,508,2PM - 11PM,12PM (noon),3,1,4,TRUE,5,25357160,14039747,https://www.airbnb.com/rooms/25357160,https://a0.muscache.com/im/pictures/27e869b1-9edf-481c-bef2-eb1cd28b8fb7.jpg?aki_policy=x_large,,,,
ab-25375869,Hotel,Room in boutique hotel,Private room,6/8/18,5-24-19,Canada,55.76007,-120.22648,British Columbia,Dawson Creek,,,,CAD,61.27,80,3615,4720,0.25,8,59,177,5,1,1,1,11/14/18,100,FALSE,,Moderate - Free cancellation for 48 hours,,,,,,,61,1696,424,After 3PM,12PM (noon),2,6,7,TRUE,4.2,25375869,131079842,https://www.airbnb.com/rooms/25375869,https://a0.muscache.com/im/pictures/030330e0-139e-48f8-880f-cd02ea687cf3.jpg?aki_policy=x_large,,,,
ab-23730276,Bright and comfortable,House,Private room,6/8/18,5-22-19,Canada,56.23939,-120.80561,British Columbia,Fort St. John,,,,CAD,54.61,71.57,6935,9089,0.439,39,127,162,15,1,1,2,3/19/19,100,TRUE,,Flexible - Free cancellation for 48 hours,,,38,50,,,86,1575,394,After 3PM,2PM,1,14,11,TRUE,5,23730276,134318449,https://www.airbnb.com/rooms/23730276,https://a0.muscache.com/im/pictures/85076caf-f2bb-464c-955f-f97afba58e92.jpg?aki_policy=x_large,,,,
ab-25430943,"clean, quiet, healthy living home",Bungalow,Private room,6/8/18,6-8-18,Canada,56.23316059,-120.8289617,British Columbia,Fort St. John,,,,,32,40,416,520,0.228,2,13,44,4,0,1,1,5/28/18,100,FALSE,,Flexible,,,,,,,32,890,223,5PM - 9PM,,1,0,2,TRUE,,25430943,98304703,https://www.airbnb.com/rooms/25430943,https://a0.muscache.com/im/pictures/6e703def-d14b-4cca-8d43-8bf77acd16cc.jpg?aki_policy=x_large,,,,
ab-26277617,Easy/Comfortable Home Away From Home,House,Private room,6/29/18,7-17-18,Canada,55.76769394,-120.2267948,British Columbia,Dawson Creek,,,,CAD,,,0,0,,0,,,,1,1,2,7/13/18,100,TRUE,,Flexible policy –  Free cancellation within 48 hours,,,,,,,42,1168,292,3PM - 10PM,10AM,5,0,5,TRUE,,26277617,1207701,https://www.airbnb.com/rooms/26277617,https://a0.muscache.com/im/pictures/d94c6661-9335-4b49-8dcb-4aa0c5e942c9.jpg?aki_policy=x_large,,,,
ab-24574180,Queen bed and private bathroom in townhouse,Townhouse,Private room,4/23/18,7-11-18,Canada,56.24770549,-120.8634617,British Columbia,Fort St. John,,,,CAD,37.83,49.39,3405,4445,0.776,12,90,26,37,1,1,2,6/27/18,100,FALSE,,Flexible policy –  Free cancellation within 48 hours,,,8,10,8,10,42,962,241,3PM - 11PM,,1,3,5,TRUE,5,24574180,34073170,https://www.airbnb.com/rooms/24574180,https://a0.muscache.com/im/pictures/d3939fe1-56ac-49ee-9cb8-a2f20d5b101b.jpg?aki_policy=x_large,,,,
ab-31960314,Warm & Cozy Home Away from Home!,House,Entire home/apt,2/9/19,5-24-19,Canada,55.77232,-120.25644,British Columbia,Dawson Creek,,,,CAD,82.49,110.38,1650,2208,0.8,5,20,5,6,3,1,4,5/17/19,86,FALSE,,Flexible - Free cancellation for 48 hours,,,57,75,,,118,1703,426,Flexible,12PM (noon),1,3,22,TRUE,5,31960314,141795935,https://www.airbnb.com/rooms/31960314,https://a0.muscache.com/im/pictures/ed56d208-09d6-4cde-bd48-7e044d8c5994.jpg?aki_policy=x_large,,,,
ab-31990335,Fort St. John Motor Inn,Room in hotel,Private room,2/25/19,5-24-19,Canada,56.25232,-120.85146,British Columbia,Fort St. John,,,,CAD,52.36,70,576,770,0.204,5,11,43,35,1,1,2,2/8/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,52,1469,367,3PM - 2AM (next day),,1,3,8,TRUE,3.6,31990335,97645160,https://www.airbnb.com/rooms/31990335,https://a0.muscache.com/im/pictures/60bb4b71-ea37-4163-9481-bad2603161d8.jpg?aki_policy=x_large,,,,
ab-31993256,Cozy and quiet place,Apartment,Shared room,2/25/19,5-23-19,Canada,56.24728,-120.83947,British Columbia,Fort St. John,,,,CAD,,,0,0,,0,,,,1,,2,2/2/19,,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,30,837,209,12PM (noon) - 9PM,12PM (noon),1,0,1,TRUE,,31993256,190031806,https://www.airbnb.com/rooms/31993256,https://a0.muscache.com/im/pictures/010b1c36-1997-4f06-a543-dc9f1018ce69.jpg?aki_policy=x_large,,,,
ab-25459758,Comfortable private apartment,Apartment,Entire home/apt,6/17/18,5-23-19,Canada,55.76646,-120.23083,British Columbia,Dawson Creek,,,,CAD,56.28,73.66,2983,3904,0.662,4,53,27,12,0,1,1,4/30/19,100,FALSE,,Strict - Free cancellation for 48 hours,190,250,27,35,15,20,80,1487,372,After 1PM,12PM (noon),7,0,9,TRUE,,25459758,104149516,https://www.airbnb.com/rooms/25459758,https://a0.muscache.com/im/pictures/0394c033-7304-4ec0-99d9-df2d73a9a365.jpg?aki_policy=x_large,,,,
ab-33143673,Beautifully furnished 2 bedroom plus den suite,Apartment,Entire home/apt,3/24/19,3-24-19,Canada,56.24255,-120.85295,British Columbia,Fort St. John,,,,,48,64,960,1280,0.667,1,20,10,0,2,1,3,3/22/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,48,1334,334,Flexible,,5,0,8,TRUE,,33143673,64659381,https://www.airbnb.com/rooms/33143673,https://a0.muscache.com/im/pictures/95173bce-48e5-4993-a8fb-c6e0f0bad49a.jpg?aki_policy=x_large,,,,
ab-32034271,Spacious 1 BR near downtown - 3 Min walk !,Condominium,Entire home/apt,3/14/19,5-24-19,Canada,56.24305,-120.85328,British Columbia,Fort St. John,,,,CAD,33,44,627,836,0.704,1,19,8,3,1,1,3,3/29/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,33,1321,330,Flexible,,2,1,2,TRUE,,32034271,83844786,https://www.airbnb.com/rooms/32034271,https://a0.muscache.com/im/pictures/6513f5c6-cac1-4fcb-82e6-9de54781c8ce.jpg?aki_policy=x_large,,,,
ab-29856417,3 Bedroom Half Duplex - Fully Furnished,House,Entire home/apt,11/20/18,5-21-19,Canada,56.2638,-120.85068,British Columbia,Fort St. John,,,,CAD,97.33,130.68,2044,2744,0.21,3,21,79,20,3,2.5,3,4/29/19,100,FALSE,,Strict - Free cancellation for 48 hours,,,145,195,19,25,219,2066,516,2PM - 8PM,11AM,7,3,10,TRUE,5,29856417,215556158,https://www.airbnb.com/rooms/29856417,https://a0.muscache.com/im/pictures/473071d9-d33e-4e00-b364-69d5dc14aa27.jpg?aki_policy=x_large,,,,
ab-24717838,"Room inside a house, in middle of towm",House,Private room,5/5/18,5-14-18,Canada,55.74035203,-120.2318502,British Columbia,Dawson Creek,,,,CAD,15,19,15,19,0.032,1,1,30,0,1,1,1,4/29/18,50,FALSE,,Flexible,,,,,,,15,653,163,Flexible,12AM (midnight),1,0,1,TRUE,,24717838,173088945,https://www.airbnb.com/rooms/24717838,https://a0.muscache.com/im/pictures/f10b1b6c-662d-41c0-a75f-9b1d0b108e64.jpg?aki_policy=x_large,,,,
ab-27967287,Beautiful Large Executive home with City view,House,Entire home/apt,8/25/18,2-26-19,Canada,55.7599,-120.23677,British Columbia,Dawson Creek,,,,CAD,151.23,197.16,4537,5915,0.5,1,30,30,1,4,4,6,8/23/18,100,FALSE,,Strict - Free cancellation for 48 hours,378,500,227,300,,,383,4381,1095,After 4PM,10AM,2,1,12,TRUE,5,27967287,172604683,https://www.airbnb.com/rooms/27967287,https://a0.muscache.com/im/pictures/43409f7f-5dc0-466a-8d23-81817284b82a.jpg?aki_policy=x_large,,,,
ab-23900198,"3 bd duplex furnished all utilities,month to month",Condominium,Entire home/apt,3/21/18,8-17-18,Canada,55.75016328,-120.2464299,British Columbia,Dawson Creek,,,,CAD,65,85,2015,2635,0.5,1,31,31,0,3,1.5,3,3/20/18,100,FALSE,,Flexible policy –  Free cancellation within 48 hours,,,,,,,65,1271,318,8AM - 9PM,,30,0,8,TRUE,,23900198,179615754,https://www.airbnb.com/rooms/23900198,https://a0.muscache.com/im/pictures/3898ef46-bdcd-4e16-9b73-93fb5071e0b7.jpg?aki_policy=x_large,,,,
ab-23900870,Reservations are not accepted for March,House,Entire home/apt,3/21/18,3-24-18,Canada,56.23796231,-120.8146709,British Columbia,Fort St. John,,,,USD,,,0,0,,0,,,,3,3,3,3/20/18,,,,,,,,,,,72,1586,397,8AM - 11PM,12PM (noon),1,0,3,TRUE,,23900870,67977323,https://www.airbnb.com/rooms/23900870,https://a0.muscache.com/im/pictures/c9596e83-4c22-420e-a762-44e4c2f999b0.jpg?aki_policy=x_large,,,,
ab-29900880,"Cozy bright 2 bdrm, 1 bath apartment",Apartment,Entire home/apt,11/20/18,5-22-19,Canada,56.23523,-120.82289,British Columbia,Fort St. John,,,,CAD,,,0,0,,0,,,,2,1,4,5/6/19,70,FALSE,,Moderate - Free cancellation for 48 hours,,,,,,,53,1490,373,3PM - 8PM,12PM (noon),10,1,6,TRUE,5,29900880,12119673,https://www.airbnb.com/rooms/29900880,https://a0.muscache.com/im/pictures/cf9099a6-fe84-4188-92fd-8b756401cd15.jpg?aki_policy=x_large,,,,
ab-33268257,Furnished bedroom suite for short or longterm rent,Guest suite,Entire home/apt,3/27/19,5-20-19,Canada,55.7617,-120.21699,British Columbia,Dawson Creek,,,,CAD,52.68,70.26,1001,1335,0.317,2,19,41,1,2,1,2,3/22/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,49,1359,340,Flexible,12PM (noon),14,0,6,TRUE,,33268257,73437379,https://www.airbnb.com/rooms/33268257,https://a0.muscache.com/im/pictures/4460d316-36af-4025-9e3f-5e7aef83411e.jpg?aki_policy=x_large,,,,
ab-32212137,Executive 5 bedroom - 3 Bathroom,House,Entire home/apt,2/26/19,5-24-19,Canada,55.77535,-120.22589,British Columbia,Dawson Creek,,,,CAD,87.69,117,4472,5967,0.654,12,51,27,11,5,3,6,3/14/19,100,FALSE,,Strict - Free cancellation for 48 hours,,,56,75,5,7,130,2508,627,After 4PM,10AM,1,6,15,TRUE,4.8,32212137,238677420,https://www.airbnb.com/rooms/32212137,https://a0.muscache.com/im/pictures/05879ea2-aac4-446d-827b-be0beea102bc.jpg?aki_policy=x_large,,,,
ab-24757155,An Authors Abode,Bungalow,Private room,5/4/18,9-12-18,Canada,56.24481991,-120.8176467,British Columbia,Fort St. John,,,,CAD,38.49,50.01,3041,3951,0.395,26,79,121,15,1,1,2,8/26/18,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,38,1593,398,4PM - 8PM,10AM,1,9,8,TRUE,4.9,24757155,187175094,https://www.airbnb.com/rooms/24757155,https://a0.muscache.com/im/pictures/47425cfa-8c7f-4a13-9620-feda6f189a0f.jpg?aki_policy=x_large,,,,
ab-24760036,Cozy O' OneSixty,House,Private room,4/17/19,5-22-19,Canada,55.13834,-120.99206,British Columbia,Tumbler Ridge,,,,CAD,39,53,507,689,0.433,1,13,17,0,1,1,2,5/16/19,,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,,,,3PM - 9PM,12PM (noon),1,0,11,TRUE,,24760036,6610034,https://www.airbnb.com/rooms/24760036,https://a0.muscache.com/im/pictures/e6e789dc-ccad-49dd-8579-02f7eab9eef3.jpg?aki_policy=x_large,,,,
ab-32268499,Clean & Comfortable Private Room With Bathroom!,Townhouse,Private room,3/18/19,5-21-19,Canada,55.76029,-120.25071,British Columbia,Dawson Creek,,,,CAD,52,70,520,700,0.164,4,10,51,0,1,1,2,4/23/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,52,1470,367,4PM - 9PM,,1,2,8,TRUE,5,32268499,69657094,https://www.airbnb.com/rooms/32268499,https://a0.muscache.com/im/pictures/aa22343d-6793-455e-9af6-366223065ab9.jpg?aki_policy=x_large,,,,
ab-34478841,Lodge in Taylor B.C.,Room in hotel,Private room,5/13/19,5-21-19,Canada,56.15838,-120.68684,British Columbia,Taylor,,,,CAD,,,,,,,,,,1,1,2,5/11/19,,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,,,,After 3PM,,1,0,5,TRUE,,34478841,260260295,https://www.airbnb.com/rooms/34478841,https://a0.muscache.com/im/pictures/4022a6c3-a8ba-4c54-8426-f43352531aa1.jpg?aki_policy=x_large,,,,
