Property_ID,Listing_Title,Property_Type,Listing_Type,Created_F,Created,Scraped_F,Scraped,Latitude,Longitude,Airbnb_PID,Airbnb_HID
ab-16068829,Island Vista- Stylish Waterfront Loft,Loft,Entire home/apt,11/20/16,2016-11-20,5-22-19,2019-05-22,49.15092,-125.89756,16068829,7043743
ab-21802199,Tofino cedar home,House,Entire home/apt,11/18/17,2017-11-18,11-27-17,2017-11-27,49.14732343,-125.8957184,21802199,47990017
ab-17716634,Black Bear Suite,Guest suite,Entire home/apt,3/12/17,2017-03-12,5-21-19,2019-05-21,49.13572,-125.88609,17716634,58490574
ab-7439813,Herta's Guest House - suite #1,Apartment,Entire home/apt,7/17/15,2015-07-17,5-22-19,2019-05-22,49.14468,-125.89177,7439813,38975430
ab-13319015,Tofino Cabinas - Cedarwood #1,Guest suite,Entire home/apt,6/1/16,2016-06-01,5-21-19,2019-05-21,49.13009,-125.89462,13319015,7434361
ab-7441406,The Cougar Den,House,Entire home/apt,7/17/15,2015-07-17,1-1-19,2019-01-01,49.14749578,-125.9112975,7441406,38985071
ab-13957979,*Starlight Eco-Suite* Tofino,Guesthouse,Entire home/apt,7/11/16,2016-07-11,5-23-19,2019-05-23,49.11592,-125.88168,13957979,74058397
ab-7481880,Salal Berry Cottage at the Beach,Cabin,Entire home/apt,7/19/15,2015-07-19,2-23-17,2017-02-23,49.11802253,-125.8917885,7481880,9729555
ab-21952326,Chahayis Ocean front home,House,Entire home/apt,12/16/17,2017-12-16,5-23-19,2019-05-23,49.11047,-125.88137,21952326,57205422
ab-21993857,Tofino Cedar Home,House,Entire home/apt,12/7/17,2017-12-07,5-22-19,2019-05-22,49.14675,-125.89613,21993857,160594717
ab-19103223,Teresa's Tofino Gateway Studio,Tiny house,Entire home/apt,6/2/17,2017-06-02,9-8-18,2018-09-08,49.26349368,-124.8091513,19103223,77823832
ab-19115835,Dockside Lodge: The Zen Den,House,Private room,6/3/17,2017-06-03,5-22-19,2019-05-22,49.15168,-125.89854,19115835,102892472
ab-24937371,Cox Bay Beach Resort,Room in boutique hotel,Private room,5/12/18,2018-05-12,5-24-19,2019-05-24,49.10621,-125.87209,24937371,188530577
ab-22087312,Amazing tofino getaway spot.,Entire apartment,Entire home/apt,12/6/17,2017-12-06,12-12-17,2017-12-12,49.15033136,-125.8995805,22087312,90305943
ab-24962652,Raincoast Retreat: Private Cabin in Tofino,Guesthouse,Entire home/apt,5/12/18,2018-05-12,5-23-19,2019-05-23,49.13186,-125.8929,24962652,7434361
ab-19161210,Gold Coast Retreat at Chesterman Beach,Cottage,Entire home/apt,6/5/17,2017-06-05,5-22-19,2019-05-22,49.11299,-125.88547,19161210,12288481
ab-22311132,Sienna's Tree House #2,Apartment,Entire home/apt,12/30/17,2017-12-30,5-22-19,2019-05-22,49.12124,-125.88875,22311132,25197636
ab-25914179,"Off-Grid RV, True Tofino Style",Camper/RV,Entire home/apt,6/13/18,2018-06-13,6-19-18,2018-06-19,49.06782452,-125.6854158,25914179,67672041
ab-19178517,Dockside Lodge: Bedwell Queen Suite.,House,Private room,6/6/17,2017-06-06,5-21-19,2019-05-21,49.14977,-125.89925,19178517,102892472
ab-22597895,Wet Feet Retreat,Guest suite,Entire home/apt,1/22/18,2018-01-22,5-22-19,2019-05-22,49.14934,-125.91047,22597895,7434361
ab-22438920,The Shoreline Tofino // Oceanfront Honeymoon Suite,Room in boutique hotel,Private room,12/30/17,2017-12-30,5-24-19,2019-05-24,49.14947,-125.89397,22438920,28686545
ab-22439243,The Shoreline Tofino // Oceanfront Garden Suite,Room in boutique hotel,Private room,12/30/17,2017-12-30,5-24-19,2019-05-24,49.15081,-125.89449,22439243,28686545
ab-23435596,"Tofino Chalet House: oceanview, close to the beach",Guest suite,Entire home/apt,3/3/18,2018-03-03,5-22-19,2019-05-22,49.11233,-125.87744,23435596,168575821
ab-24225829,"Alaqua on the Beach: Chesterman beachhome, hot tub",House,Entire home/apt,4/6/18,2018-04-06,5-24-19,2019-05-24,49.11914,-125.89192,24225829,168575821
ab-24227937,Brick House: steps away from the beach!,House,Entire home/apt,4/21/18,2018-04-21,5-25-19,2019-05-25,49.11334,-125.89073,24227937,168575821
ab-22633579,Waterfront Townhouse Sou’Wester by OnlyBC,Townhouse,Entire home/apt,1/23/18,2018-01-23,5-21-19,2019-05-21,49.1122,-125.88182,22633579,122383171
ab-27545500,"Slack Tide Inn, Rain Forest Apartment Suite",House,Entire home/apt,8/6/18,2018-08-06,5-21-19,2019-05-21,49.10671,-125.86767,27545500,205389179
ab-27546072,"Slack Tide Inn, Rain Forest Guest Suite",Apartment,Private room,8/6/18,2018-08-06,5-21-19,2019-05-21,49.10821,-125.86773,27546072,205389179
ab-25087089,Waterfront Island Getaway - Downtown Tofino,Condominium,Entire home/apt,5/23/18,2018-05-23,5-23-19,2019-05-23,49.15301,-125.90962,25087089,189649097
ab-25976366,The Holiday House - Suite One,Guest suite,Entire home/apt,6/13/18,2018-06-13,5-22-19,2019-05-22,49.14966,-125.90147,25976366,49512372
ab-25978002,The Holiday House - Suite Two,Guest suite,Entire home/apt,6/13/18,2018-06-13,5-24-19,2019-05-24,49.14958,-125.90196,25978002,49512372
ab-25103951,Tug Boat B & B,House,Entire home/apt,5/18/18,2018-05-18,5-22-19,2019-05-22,49.14804,-125.89745,25103951,189754952
ab-24264677,Capitans suite,House,Private room,4/9/18,2018-04-09,5-24-19,2019-05-24,49.14823,-125.89775,24264677,182484710
ab-22685909,Luxury Coastal View Tofino,Entire house,Entire home/apt,1/13/18,2018-01-13,1-28-18,2018-01-28,49.11333814,-125.8732433,22685909,167210814
ab-23504548,Tofino Mariner's Guest House,House,Entire home/apt,3/21/18,2018-03-21,5-22-19,2019-05-22,49.1499,-125.9008,23504548,79158351
ab-25115427,Lookout Suite,Guest suite,Entire home/apt,5/18/18,2018-05-18,10-22-18,2018-10-22,49.14999955,-125.8973639,25115427,116318024
ab-30422755,Queen room w/Jacuzzi & Breakfast 1min walkto beach,Bed and breakfast,Private room,12/11/18,2018-12-11,5-21-19,2019-05-21,49.12151,-125.89432,30422755,149854447
ab-32807136,Rest - Relax - Reconnect - Starfish room,Room in boutique hotel,Private room,3/18/19,2019-03-18,5-21-19,2019-05-21,49.15347,-125.91198,32807136,240222142
ab-31573252,The Cougar Den,Guest suite,Entire home/apt,1/28/19,2019-01-28,5-23-19,2019-05-23,49.1477,-125.91139,31573252,38985071
ab-27613257,Tofino Layback,Townhouse,Private room,8/11/18,2018-08-11,8-15-18,2018-08-15,49.12930669,-125.8949147,27613257,208371739
ab-27613346,Tofino Layback,Townhouse,Private room,9/12/18,2018-09-12,5-24-19,2019-05-24,49.15354,-125.90745,27613346,208371739
ab-25194826,Tidewater house,House,Entire home/apt,5/21/18,2018-05-21,5-23-19,2019-05-23,49.1519,-125.90573,25194826,116318024
ab-23545745,Cox Bay Retreat: 5 min walk to Cox Bay beach,House,Entire home/apt,3/3/18,2018-03-03,5-22-19,2019-05-22,49.10711,-125.86985,23545745,168575821
ab-32822624,Bright and Modern Suite Steps from the Beach,Guest suite,Entire home/apt,3/30/19,2019-03-30,5-24-19,2019-05-24,49.1211,-125.89021,32822624,31834338
ab-22733608,The Lookout Suite on Chesterman Beach.,Guest suite,Entire home/apt,2/1/18,2018-02-01,5-22-19,2019-05-22,49.11392,-125.88734,22733608,167820348
ab-29443024,Tofino Harbour House Bungalow,Guesthouse,Entire home/apt,10/29/18,2018-10-29,5-24-19,2019-05-24,49.15266,-125.90328,29443024,55993789
ab-22740806,J-Bay Guesthouse on the Inlet,House,Entire home/apt,1/15/18,2018-01-15,5-23-19,2019-05-23,49.1125,-125.87399,22740806,9107401
ab-23580072,"DreamCatcher Eik Landing: ocean views, in town",Apartment,Entire home/apt,3/3/18,2018-03-03,5-23-19,2019-05-23,49.15177,-125.90408,23580072,168575821
ab-29490869,Caught in the Middle,Bed and breakfast,Private room,11/5/18,2018-11-05,4-6-19,2019-04-06,49.1539,-125.91045,29490869,68317913
ab-29491379,King and Queens room (our largest room),Bed and breakfast,Private room,11/5/18,2018-11-05,5-23-19,2019-05-23,49.15375,-125.90943,29491379,68317913
ab-29491596,Double Trouble (2 double beds),Bed and breakfast,Private room,11/5/18,2018-11-05,3-23-19,2019-03-23,49.1521,-125.91042,29491596,68317913
ab-22768406,BayView House - Tofino,House,Entire home/apt,1/18/18,2018-01-18,5-21-19,2019-05-21,49.11299,-125.87383,22768406,9107401
ab-34066763,"Surfers Guesthouse: sauna, hot tub, close to beach",House,Entire home/apt,5/20/19,2019-05-20,5-24-19,2019-05-24,49.11167,-125.87874,34066763,257258436
ab-32920987,Best Ocean View - Bear Room,Room in boutique hotel,Private room,3/18/19,2019-03-18,5-21-19,2019-05-21,49.15197,-125.90987,32920987,240222142
ab-22806208,Michel's Cabin,Guest suite,Entire home/apt,1/22/18,2018-01-22,5-23-19,2019-05-23,49.12139,-125.89474,22806208,9107401
ab-22810496,The Dunes Cabin,House,Entire home/apt,2/5/18,2018-02-05,5-25-19,2019-05-25,49.12232,-125.89183,22810496,9107401
ab-22810680,Oceans Edge: Chesterman beach home with hot tub,House,Entire home/apt,1/24/18,2018-01-24,5-24-19,2019-05-24,49.11115,-125.88185,22810680,168575821
ab-22812191,The Dunes House,House,Entire home/apt,2/5/18,2018-02-05,5-23-19,2019-05-23,49.12251,-125.89304,22812191,9107401
ab-22813448,By the Bay Getaway,House,Entire home/apt,1/19/18,2018-01-19,5-23-19,2019-05-23,49.11602,-125.88015,22813448,9107401
ab-24430736,Homebase - large house in central Tofino.,House,Entire home/apt,5/9/18,2018-05-09,5-21-19,2019-05-21,49.1516,-125.90466,24430736,184490796
ab-30562283,Sienna's Harbour House,Apartment,Entire home/apt,12/24/18,2018-12-24,5-23-19,2019-05-23,49.15147,-125.89867,30562283,25197636
ab-22832706,South Chesterman 30,Condominium,Entire home/apt,2/5/18,2018-02-05,4-10-18,2018-04-10,49.11106136,-125.8812833,22832706,9107401
ab-23631357,"Osprey Beach House: Chesterman beach home, hot tub",House,Entire home/apt,3/10/18,2018-03-10,5-22-19,2019-05-22,49.11814,-125.89303,23631357,168575821
ab-23633223,Chesterman Beach Garden Cottage,Cabin,Entire home/apt,3/7/18,2018-03-07,5-20-19,2019-05-20,49.11121,-125.88807,23633223,167820348
ab-24454786,Chesterman Beach Break,House,Entire home/apt,5/22/18,2018-05-22,5-23-19,2019-05-23,49.1131,-125.88618,24454786,184705044
ab-25298515,Rockfish Guest House,House,Entire home/apt,6/29/18,2018-06-29,5-24-19,2019-05-24,49.14039,-125.89192,25298515,7043743
ab-29626439,Tofino Beachfront House,House,Entire home/apt,11/20/18,2018-11-20,5-24-19,2019-05-24,49.11564,-125.89121,29626439,215448667
ab-24518891,Eagle View House: stunning oceanview & hot tub,House,Entire home/apt,8/29/18,2018-08-29,5-24-19,2019-05-24,49.14783,-125.90288,24518891,168575821
ab-34224617,Burnside House,House,Entire home/apt,5/6/19,2019-05-06,5-21-19,2019-05-21,49.12046,-125.89379,34224617,7434361
ab-22927559,Groundswell Suite at Chesterman Beach,Apartment,Entire home/apt,2/12/18,2018-02-12,2-16-19,2019-02-16,49.1144623,-125.8859187,22927559,169778192
ab-22929775,Waterfront Cabin Tofino,Cabin,Private room,2/9/18,2018-02-09,5-21-19,2019-05-21,49.11371,-125.87736,22929775,104254248
ab-25373547,"Fred Tibbs #17 Seashell: ocean view, in town",Condominium,Entire home/apt,6/8/18,2018-06-08,5-24-19,2019-05-24,49.15289,-125.90921,25373547,168575821
ab-23714047,Yew Wood HideAway Suite,Guest suite,Entire home/apt,6/29/18,2018-06-29,5-23-19,2019-05-23,49.14,-125.89259,23714047,177585413
ab-22958532,Water Front Condo 25 Downtown Tofino,Condominium,Entire home/apt,2/6/18,2018-02-06,5-23-19,2019-05-23,49.15452,-125.90896,22958532,8813504
ab-24539965,"Sunset Corner Fred Tibbs 10: ocean view, in town",Condominium,Entire home/apt,4/21/18,2018-04-21,5-23-19,2019-05-23,49.15207,-125.90109,24539965,168575821
ab-24540951,Wits End: cozy cabin with water views!,Cabin,Entire home/apt,6/29/18,2018-06-29,5-23-19,2019-05-23,49.12072,-125.88815,24540951,168575821
ab-22986580,Chesterman Hideaway,House,Entire home/apt,2/1/18,2018-02-01,5-23-19,2019-05-23,49.11647,-125.89125,22986580,170461938
ab-22998163,The Shore Retreat,Condominium,Entire home/apt,2/13/18,2018-02-13,5-23-19,2019-05-23,49.1537,-125.90584,22998163,23901763
ab-22998955,Coastal View: waterfront with hot tub,House,Entire home/apt,2/5/18,2018-02-05,5-20-19,2019-05-20,49.11353,-125.87186,22998955,168575821
ab-24556206,Pacific Retreat: stunning ocean view with hot tub,House,Entire home/apt,8/4/18,2018-08-04,5-23-19,2019-05-23,49.1477,-125.91456,24556206,168575821
ab-24558750,Tigh-na Clayoquot Vacation House,House,Entire home/apt,4/23/18,2018-04-23,5-24-19,2019-05-24,49.13863,-125.89038,24558750,157055595
ab-27876180,Tofino Townhome,Townhouse,Entire home/apt,8/22/18,2018-08-22,5-23-19,2019-05-23,49.1283,-125.89389,27876180,156134462
ab-24572471,Tigh-na Clayoquot Vacation House Summer,House,Entire home/apt,4/23/18,2018-04-23,5-24-19,2019-05-24,49.13681,-125.89001,24572471,157055595
ab-27878817,Float On Tofino (harbour view & walk to town),House,Entire home/apt,8/25/18,2018-08-25,5-22-19,2019-05-22,49.14809,-125.89794,27878817,23899170
ab-24583861,Lookout house,House,Entire home/apt,6/29/18,2018-06-29,5-24-19,2019-05-24,49.14941,-125.89745,24583861,116318024
ab-26283412,"End of the Road Guesthouse //
Room #1",House,Private room,9/3/18,2018-09-03,5-23-19,2019-05-23,49.15312,-125.91005,26283412,86783805
ab-23783735,The Cabin at The Point at Chesterman,Guesthouse,Entire home/apt,3/17/18,2018-03-17,5-24-19,2019-05-24,49.11623,-125.89168,23783735,178445912
ab-23018439,Chesterman Hideaway - Turret Suite,Guesthouse,Private room,2/1/18,2018-02-01,5-24-19,2019-05-24,49.1147,-125.89144,23018439,170461938
ab-23020672,Chesterman Hideaway - Chesterman Suite,Guest suite,Private room,2/1/18,2018-02-01,5-22-19,2019-05-22,49.11481,-125.89162,23020672,170461938
ab-23021255,Chesterman Hideaway - Rainforest Suite,Guesthouse,Private room,2/1/18,2018-02-01,5-24-19,2019-05-24,49.11615,-125.89093,23021255,170461938
ab-26303448,Hummingbird Suite,Guest suite,Entire home/apt,6/29/18,2018-06-29,5-23-19,2019-05-23,49.14677,-125.89744,26303448,182484710
ab-34341082,Tofino Swags,Tent,Entire home/apt,5/13/19,2019-05-13,5-21-19,2019-05-21,49.07932,-125.78515,34341082,146510362
ab-23790717,Eriskay House: minutes from Chesterman beach,House,Entire home/apt,3/17/18,2018-03-17,5-23-19,2019-05-23,49.11749,-125.89105,23790717,168575821
ab-34344598,Tofino Swags - Couple,Tent,Entire home/apt,5/13/19,2019-05-13,5-21-19,2019-05-21,49.07965,-125.78627,34344598,146510362
ab-27952007,Cedar Sands,House,Entire home/apt,8/25/18,2018-08-25,5-24-19,2019-05-24,49.1078,-125.86869,27952007,203297639
ab-23844242,Sienna’s Tree House #1,Apartment,Entire home/apt,3/19/18,2018-03-19,5-22-19,2019-05-22,49.12123,-125.88846,23844242,25197636
ab-23858866,Abalone Inn,House,Entire home/apt,3/19/18,2018-03-19,5-24-19,2019-05-24,49.11574,-125.88271,23858866,176546828
ab-26385010,Tree Frog Suite,Townhouse,Entire home/apt,6/29/18,2018-06-29,5-20-19,2019-05-20,49.11605,-125.88253,26385010,198402136
ab-23091199,Introductory Room Promotion at Jarmos B&B,Private room in house,Private room,2/6/18,2018-02-06,3-8-18,2018-03-08,49.15357537,-125.9103348,23091199,47660498
ab-29901731,2 Bed Cabin,Cabin,Entire home/apt,11/20/18,2018-11-20,3-18-19,2019-03-18,49.13178,-125.90223,29901731,223194482
ab-29902055,Private & Cozy 1 Bedroom Cabin - Mackenzie Beach!,House,Entire home/apt,12/11/18,2018-12-11,4-8-19,2019-04-08,49.13153,-125.90266,29902055,223194482
ab-32172058,Beachfront Chesterman on the Point,House,Entire home/apt,2/25/19,2019-02-25,5-23-19,2019-05-23,49.11444,-125.88981,32172058,7011754
ab-27224590,"Massive 6 bedroom, 2 kitchen, 2 livingroom home!",House,Entire home/apt,7/29/18,2018-07-29,9-6-18,2018-09-06,49.14955645,-125.897193,27224590,140100614
ab-30969005,WILDPOD Luxury Glamping: ROCK Dome,Dome house,Entire home/apt,2/1/19,2019-02-01,5-24-19,2019-05-24,49.15298,-125.91103,30969005,231394445
ab-23947545,Jensen's Bay Retreat: waterfront home with hot tub,House,Entire home/apt,3/24/18,2018-03-24,5-23-19,2019-05-23,49.11352,-125.87498,23947545,168575821
ab-23948563,RV in the Heart of Tofino!,Camper/RV,Entire home/apt,3/24/18,2018-03-24,3-24-18,2018-03-24,49.13743381,-125.8904361,23948563,140100614
ab-23103582,Private Rental of whole B&B house in Tofino,Entire house,Entire home/apt,2/6/18,2018-02-06,3-8-18,2018-03-08,49.15300869,-125.9107116,23103582,47660498
ab-32226258,New! Bright & cozy 1 BR walk to village/with view!,Guest suite,Entire home/apt,2/25/19,2019-02-25,5-24-19,2019-05-24,49.15038,-125.89882,32226258,4781083
ab-23965171,High Tide Hideaway,Guest suite,Entire home/apt,4/21/18,2018-04-21,5-23-19,2019-05-23,49.15197,-125.90608,23965171,8141646
ab-23122955,"Golds Cottage: ocean views, close to town",Cabin,Entire home/apt,2/6/18,2018-02-06,5-23-19,2019-05-23,49.15343,-125.90766,23122955,168575821
ab-24801017,Waters Edge: ocean views with hot tub,House,Entire home/apt,5/14/18,2018-05-14,5-24-19,2019-05-24,49.14699,-125.91381,24801017,168575821
ab-23131801,Fernwood by the Sea: minutes away from the beach,House,Entire home/apt,2/6/18,2018-02-06,5-24-19,2019-05-24,49.11798,-125.89138,23131801,168575821
ab-23138888,end of the road guest house,House,Private room,2/19/18,2018-02-19,4-9-18,2018-04-09,49.14697286,-125.9071834,23138888,127902016
ab-23141518,Tofino Water Front Condo 14 Downtown,Condominium,Entire home/apt,2/9/18,2018-02-09,5-21-19,2019-05-21,49.15381,-125.90939,23141518,8813504
ab-23148514,Langness Lighthouse Tofino,Condominium,Entire home/apt,2/9/18,2018-02-09,5-20-19,2019-05-20,49.11362647,-125.8816642,23148514,172050142
ab-23150100,Stellers Jay Retreat: 3 min walk to the beach,House,Entire home/apt,2/9/18,2018-02-09,5-25-19,2019-05-25,49.12299,-125.89173,23150100,168575821
ab-31076302,Snowy Owl Suite (Unit 1 - Sunshine Lodge),Guest suite,Entire home/apt,2/14/19,2019-02-14,5-20-19,2019-05-20,49.15262,-125.90294,31076302,38985071
ab-23159992,Salal Forest 2 bedroom house,House,Entire home/apt,2/9/18,2018-02-09,5-23-19,2019-05-23,49.13272,-125.89344,23159992,172153067
ab-32357599,Amazing Views Downtown Tofino Oceanfront King Room,Room in boutique hotel,Private room,3/11/19,2019-03-11,5-21-19,2019-05-21,49.151,-125.91089,32357599,242950010
ab-32383659,Large Two Bedroom Suite Downtown Tofino,Guest suite,Entire home/apt,2/26/19,2019-02-26,5-24-19,2019-05-24,49.14982,-125.90541,32383659,8813504
ab-31118803,Lone Cone Lounge (Unit 2 - Sunshine Lodge),Guest suite,Entire home/apt,2/14/19,2019-02-14,5-20-19,2019-05-20,49.15227,-125.90226,31118803,38985071
ab-23189092,Surfers Studio at Chesterman Beach,Apartment,Entire home/apt,2/12/18,2018-02-12,2-19-19,2019-02-19,49.11390952,-125.8867396,23189092,169778192
ab-31127951,Good Night Den (Unit 3 - Sunshine Lodge),Guest suite,Entire home/apt,2/14/19,2019-02-14,5-20-19,2019-05-20,49.15139,-125.90448,31127951,38985071
ab-33457142,Home Away,Townhouse,Entire home/apt,4/8/19,2019-04-08,5-20-19,2019-05-20,49.14952,-125.89767,33457142,156134462
ab-25770878,Tofino Bolers,Camper/rv,Private room,6/8/18,2018-06-08,5-23-19,2019-05-23,49.08126,-125.78612,25770878,146510362
ab-27363106,Crosby Suite,Guest suite,Entire home/apt,8/2/18,2018-08-02,5-21-19,2019-05-21,49.11294,-125.87502,27363106,7434361
ab-24117767,Sea Rogue Guest House * Private hot tub*,House,Entire home/apt,4/2/18,2018-04-02,5-21-19,2019-05-21,49.13229,-125.89284,24117767,167436235
ab-24875909,Arnet House,Guest suite,Entire home/apt,5/15/18,2018-05-15,5-25-19,2019-05-25,49.15528,-125.90652,24875909,45391627
ab-32440448,Adult/Couples Oriented - Whale Room,Room in boutique hotel,Private room,2/26/19,2019-02-26,5-24-19,2019-05-24,49.15204,-125.90978,32440448,240222142
ab-31212109,Sea Change - Tofino Home with a View,House,Entire home/apt,1/16/19,2019-01-16,5-23-19,2019-05-23,49.13986,-125.89334,31212109,24500655
ab-31215802,WILDPOD Luxury Glamping: WAVE Dome,Dome house,Entire home/apt,1/28/19,2019-01-28,5-23-19,2019-05-23,49.15262,-125.91283,31215802,231394445
ab-31215901,WILDPOD Luxury Glamping: SAND Dome,Dome house,Entire home/apt,1/28/19,2019-01-28,5-23-19,2019-05-23,49.15246,-125.91269,31215901,231394445
ab-31215968,WILDPOD Luxury Glamping: WOOD Dome,Dome house,Entire home/apt,1/28/19,2019-01-28,5-23-19,2019-05-23,49.15296,-125.91267,31215968,231394445
ab-31216033,WILDPOD Luxury Glamping: NEST Dome,Dome house,Entire home/apt,1/28/19,2019-01-28,5-23-19,2019-05-23,49.15361,-125.91257,31216033,231394445
ab-31216082,WILDPOD Luxury Glamping: LEAF Dome,Dome house,Entire home/apt,1/27/19,2019-01-27,5-22-19,2019-05-22,49.15386,-125.91233,31216082,231394445
ab-28112739,"Tofino Carriage House, a Rustic West Coast Escape",Guest suite,Entire home/apt,9/3/18,2018-09-03,5-21-19,2019-05-21,49.11304,-125.8742,28112739,91575119
ab-32469575,Surf Hideaway,Apartment,Entire home/apt,3/18/19,2019-03-18,5-21-19,2019-05-21,49.13151,-125.89012,32469575,62461037
ab-26541309,Family Room,Bed and breakfast,Private room,7/4/18,2018-07-04,7-4-18,2018-07-04,49.15337837,-125.9048189,26541309,9487541
ab-32544441,Nalu House - Groundswell suite,Guest suite,Entire home/apt,3/11/19,2019-03-11,5-21-19,2019-05-21,49.11283,-125.88684,32544441,45304359
ab-32589710,Nalu House - Surfer's studio,Guest suite,Entire home/apt,3/11/19,2019-03-11,5-21-19,2019-05-21,49.11258,-125.88585,32589710,45304359
ab-31342104,End of the road guest house,House,Private room,1/16/19,2019-01-16,5-24-19,2019-05-24,49.14697,-125.90853,31342104,127902016
ab-29162939,Private Beach Townhouse Driftwood Dream by OnlyBC,House,Entire home/apt,10/10/18,2018-10-10,3-8-19,2019-03-08,49.11351897,-125.8823124,29162939,122383171
ab-32672092,Chesterman Beach 3br Condo With Luxury Finishes - South Shore,Townhouse,Entire home/apt,3/11/19,2019-03-11,5-20-19,2019-05-20,49.1526,-125.90832,32672092,122383171
ab-32692256,Casual Luxury Yurt,Yurt,Private room,3/11/19,2019-03-11,5-21-19,2019-05-21,49.1524,-125.91198,32692256,240222142
ab-31468275,"End of the Road Guesthouse //
Room #2",Bed and breakfast,Private room,2/4/19,2019-02-04,5-23-19,2019-05-23,49.15163,-125.91065,31468275,86783805
ha-746370vb,Wolf's Den Jensen's Bay 700 metres from Chestermen's Beach!   ,House,Entire home/apt,,#VALUE!,8-30-18,2018-08-30,49.11232977,-125.8787897,,
ha-172717vb,Tofino Beach House - Beachfront with Hot Tub,House,Entire home/apt,,#VALUE!,11-7-18,2018-11-07,49.15096434,-125.9034852,,
ha-172744vb,Views!! Tofino Oceanfront Condo - Costa Azul at Eik Landing   ,Condo,Entire home/apt,,#VALUE!,1-24-18,2018-01-24,49.15207,-125.90315,,
ha-216841vb,Architecturally Designed Inlet Waterfront Home- Tofino   ,House,Entire home/apt,,#VALUE!,1-22-18,2018-01-22,49.15207,-125.90315,,
ha-222674vb,Paradise by the Sea - La Vie En Rose in Eik Landing   ,Condo,Entire home/apt,,#VALUE!,1-11-18,2018-01-11,49.15189669,-125.9092603,,
ha-24257vb,Tofino Waves Vacation Home on Chesterman Beach / MONTHLY RENTAL   ,Townhome,Entire home/apt,,#VALUE!,4-25-18,2018-04-25,49.11358335,-125.8806066,,
ha-262844vb,Tofino -  5 Star Executive Rental,Condo,Entire home/apt,,#VALUE!,5-21-19,2019-05-21,49.15369797,-125.9054489,,
ha-266141vb,Surfers Studio steps from Chesterman Beach,House,Entire home/apt,,#VALUE!,11-27-18,2018-11-27,49.1132485,-125.8846667,,
ha-267569vb,2 Bedroom Groundswell Suite steps from Chesterman Beach,House,Entire home/apt,,#VALUE!,12-11-18,2018-12-11,49.11316681,-125.8847656,,
ha-275328,Cozy Creative Heron House,Cottage,Entire home/apt,,#VALUE!,5-15-19,2019-05-15,49.1337911,-125.8923997,,
ha-275502vb,"Double Jacuzzi Suite - Tofino, ~BC~ (Long Beach)",Condo,Entire home/apt,,#VALUE!,5-21-19,2019-05-21,49.153317,-125.9019566,,
ha-276120vb,"Gorgeous Oceanfront Rancher with Stunning views, Sauna, Hot tub and Pool table!",House,Entire home/apt,,#VALUE!,5-22-19,2019-05-22,49.13895864,-125.8896659,,
ha-287964vb,Beachfront Home on Chesterman Beach   ,House,Entire home/apt,,#VALUE!,2-27-18,2018-02-27,49.1114647,-125.882127,,
ha-287979vb,Oceanfront  Stunning View! 5 bedroom home   ,Chalet,Entire home/apt,,#VALUE!,6-8-17,2017-06-08,49.11259058,-125.8763767,,
ha-294837vb,"Tofino Inlet Cottage Waterfront, Spectacular Views   ",House,Entire home/apt,,#VALUE!,4-17-18,2018-04-17,49.1465855,-125.8932287,,
ha-295688vb,A Portal into Nature,Condo,Entire home/apt,,#VALUE!,5-16-19,2019-05-16,49.15393938,-125.9053735,,
ha-304474vb,Tofino Waterfront Studio   ,Studio,Entire home/apt,,#VALUE!,6-23-17,2017-06-23,49.15331268,-125.9098129,,
ha-4409822,Middle Beach Lodge - Near Chesterman Beach,Hotel,Entire home/apt,,#VALUE!,5-23-19,2019-05-23,49.13387,-125.9093,,
ha-319141vb,Tofino Beach Oasis on World Famous Chesterman Beach!,House,Entire home/apt,,#VALUE!,5-21-19,2019-05-21,49.11242294,-125.8842621,,
ha-328046vb,"Pacifica - A Custom Timberframe Home, Minutes to Chesterman Beach",House,Entire home/apt,,#VALUE!,5-21-19,2019-05-21,49.12337494,-125.8937912,,
ha-340331vb,"Pacific Retreat, 3 BR 3 BA Vacation Home   ",Lodge,Entire home/apt,,#VALUE!,1-25-18,2018-01-25,49.14769363,-125.9149933,,
ha-346255vb,"One of the largest ocean view properties, 3 NIGHT MINIMUM *Note prices in U.S.   ",House,Entire home/apt,,#VALUE!,9-4-17,2017-09-04,49.14852524,-125.8943405,,
ha-747188vb,"The Bird's Nest, Spacious Home With Private Yard Located In The Heart Of Tofino!   ",House,Entire home/apt,,#VALUE!,7-31-17,2017-07-31,49.15161261,-125.9072262,,
ha-350159vb,Tofino - Luxury Executive Rental - Waterfront Walkout   ,Condo,Entire home/apt,,#VALUE!,3-15-18,2018-03-15,49.15374957,-125.9057529,,
ha-489546vb,Chesterman Beach Paradise is a short walk from our sunny deck. Read our reviews!,Cottage,Entire home/apt,,#VALUE!,5-21-19,2019-05-21,49.1203686,-125.8882378,,
ha-1001314vb,Tofino Harbour House   ,Apartment,Entire home/apt,,#VALUE!,6-23-17,2017-06-23,49.15715466,-125.9044733,,
ha-1006630vb,Bright And Spacious Private One Bedroom; One Bathroom Apartment In Tofino   ,Apartment,Entire home/apt,,#VALUE!,9-13-18,2018-09-13,49.1313256,-125.8916749,,
